Sexo,Idade,Renda,Altura
0,55,1500,1.773181215
1,46,788,1.589634025
0,48,2000,1.602168772
0,74,915,1.624728434
0,28,3000,1.859397066
0,48,2000,1.743463156
0,58,1500,1.774684627
0,40,950,1.834436987
0,52,2500,1.630426312
1,33,788,1.746412561
0,25,500,1.677010017
1,35,1200,1.705588955
0,33,600,1.895392848
0,28,1500,1.788132916
0,64,1800,1.799970007
0,44,1024,1.59511881
0,32,4000,1.618802608
0,50,5000,1.767105
1,47,950,1.6770713
0,48,788,1.716143811
0,36,2400,1.588658491
0,35,6000,1.675028891
0,49,788,1.761650642
0,37,1200,1.728178509
0,33,1000,1.734843566
1,34,3000,1.636344216
1,49,500,1.695115501
0,30,1400,1.737378909
1,45,640,1.661402147
0,21,1490,1.744793159
1,32,800,1.70085706
1,47,1000,1.632854159
0,38,1300,1.770374982
0,33,1250,1.710920206
0,35,1500,1.734242187
0,32,10000,1.796007855
0,40,1200,1.699405574
0,33,1500,1.739924232
1,47,400,1.703750782
0,41,1000,1.72841111
0,76,3000,1.654635044
0,54,4500,1.688008324
0,57,1500,1.564355503
1,44,788,1.571617277
0,65,7500,1.523869354
0,43,3000,1.65218274
0,41,1200,1.680496101
0,44,3000,1.806005115
0,49,1200,1.618641097
0,50,788,1.718602692
0,40,6000,1.813642064
1,30,1000,1.610815194
0,36,800,1.604337056
0,30,1100,1.638799055
1,39,788,1.700739316
0,43,1300,1.732959549
0,47,3000,1.725465585
0,43,4000,1.784961514
0,34,788,1.751371471
1,46,800,1.725665054
0,26,1200,1.65745015
1,30,3000,1.799484817
1,52,4000,1.606535833
0,25,1500,1.68170505
0,35,1300,1.599338539
0,44,788,1.672077902
1,30,360,1.698951593
0,20,1000,1.68253218
0,34,1070,1.66638877
0,40,850,1.771768338
0,51,800,1.649967467
0,34,788,1.671780774
0,32,1000,1.704952719
0,41,3000,1.640479855
0,43,1200,1.672269807
0,41,1200,1.737107528
0,26,1200,1.581115607
0,54,850,1.568311368
0,34,800,1.774410927
0,42,1000,1.646307888
0,37,850,1.732090235
0,41,800,1.745728019
0,36,300,1.702977722
0,43,1782,1.560636208
0,37,1500,1.674219065
0,58,600,1.686462947
0,54,400,1.748808066
0,27,1600,1.741117242
0,34,1300,1.655796307
0,30,800,1.731741178
0,39,1500,1.705210198
0,31,1500,1.739431272
0,50,700,1.640394445
0,68,0,1.70904557
0,53,1350,1.665130304
1,34,2205,1.658597706
0,49,1000,1.544327175
0,30,520,1.810298929
0,61,2000,1.764730133
0,55,800,1.687909011
0,35,450,1.713673267
0,41,500,1.630875753
0,50,800,1.669687171
0,45,800,1.59033609
0,27,1000,1.754233668
0,54,788,1.660395792
0,46,1300,1.637071195
0,50,2000,1.821092542
0,36,1000,1.696038732
0,35,3000,1.787478309
0,50,700,1.671655671
0,49,1000,1.834364024
0,45,700,1.70157355
0,41,1000,1.614011862
0,48,1260,1.683382974
0,33,700,1.686798346
1,41,800,1.684421808
1,34,2100,1.711001608
0,58,4500,1.574077282
1,53,1200,1.787901845
1,53,1200,1.731721733
0,47,4800,1.731430855
0,67,788,1.747848219
1,52,950,1.682017243
0,33,1578,1.607425214
0,62,600,1.681540548
0,23,788,1.845693763
0,38,3000,1.801992438
0,47,900,1.803678842
0,28,788,1.766506839
0,36,750,1.662569297
0,45,900,1.738681266
0,35,500,1.876686229
0,48,600,1.667511259
0,37,800,1.702724996
0,42,1000,1.752783575
0,59,300,1.784236243
0,51,800,1.733632502
0,32,400,1.763252255
0,49,788,1.793901436
0,37,500,1.601529985
0,24,1500,1.740949796
0,55,1000,1.735202385
0,37,1100,1.788198484
0,26,1000,1.794810495
1,26,788,1.647291846
0,43,900,1.651560245
0,40,1500,1.743091732
0,34,250,1.756492078
1,26,300,1.536063508
0,34,200,1.71945406
0,28,1200,1.703945879
0,54,1500,1.787950586
0,36,800,1.628291485
0,41,1000,1.62892377
1,46,400,1.600291019
0,37,1000,1.601786643
0,36,1200,1.698288261
0,33,5000,1.61016484
0,60,788,1.769079222
1,53,300,1.641852214
1,38,500,1.813618101
0,48,800,1.610630402
0,28,7000,1.77806634
0,76,2500,1.627631755
0,44,500,1.644385828
1,36,788,1.611261356
0,37,4200,1.655357365
0,40,2000,1.745979353
1,38,788,1.758146666
0,26,1200,1.762003782
0,25,1100,1.690613656
0,68,1200,1.733572911
0,50,1000,1.686326667
0,27,500,1.757320965
0,36,500,1.703907234
0,57,300,1.647514898
1,40,500,1.606429327
0,58,800,1.559210018
1,28,1400,1.771694296
0,26,500,1.753577822
0,84,1500,1.73174731
0,56,1000,1.746892767
0,33,900,1.604479446
0,40,1100,1.805069557
0,42,400,1.708824554
0,38,1050,1.808787249
0,36,788,1.771442157
0,32,600,1.588389986
0,45,2000,1.69669571
0,26,788,1.644104831
0,49,1350,1.722678398
0,53,1600,1.825922132
1,49,400,1.762938099
0,46,500,1.621905809
0,57,2500,1.684539437
0,51,0,1.791800643
0,20,800,1.761424871
0,47,400,1.597648379
0,53,2700,1.676261124
0,50,800,1.70885753
1,52,0,1.712125335
0,69,278,1.661195437
0,56,0,1.707674569
0,64,104,1.748274337
0,33,1500,1.70269432
0,58,3000,1.74261279
0,55,1125,1.883657642
0,85,0,1.718791994
1,21,300,1.699626508
1,57,1200,1.800421322
0,48,950,1.820924241
1,37,830,1.728405525
0,75,200,1.726209142
0,41,990,1.675795916
1,48,400,1.715616791
0,32,1500,1.753246328
0,55,800,1.699213881
0,41,500,1.707640138
0,20,350,1.59737849
1,33,0,1.692992579
0,45,777,1.62676023
0,39,1000,1.741208538
0,53,1500,1.657174102
1,41,0,1.678575089
1,58,0,1.707910561
1,31,200,1.718612843
0,43,1500,1.68831586
0,61,0,1.709328883
1,53,0,1.724475675
0,39,0,1.883402353
0,51,1000,1.611507564
0,46,375,1.761912954
1,76,0,1.725919794
0,21,1500,1.69155644
0,41,1000,1.691700001
1,26,2300,1.817844915
0,57,650,1.716391889
0,45,10000,1.688944238
0,45,2000,1.612817747
0,47,2500,1.689573295
0,36,3450,1.460056877
0,56,400,1.809092263
0,49,2500,1.72580424
0,35,6000,1.762399425
0,37,1800,1.714021966
0,33,1500,1.705783994
0,28,600,1.647326977
0,31,500,1.816351311
0,49,10000,1.599678607
0,28,700,1.764050396
1,38,815,1.673411579
0,71,1500,1.73983471
0,29,2500,1.689663053
0,38,1500,1.761358537
0,44,2500,1.544224601
0,38,1200,1.763663827
0,56,1500,1.791981304
0,77,3000,1.501478982
0,42,1300,1.573598306
0,33,1000,1.636044224
0,63,2000,1.681654525
0,34,500,1.748461788
0,56,1200,1.648382426
0,78,800,1.647430139
0,29,3000,1.737033458
0,42,1000,1.70222331
1,61,200,1.67106347
0,29,1500,1.695541211
0,40,800,1.484034558
0,31,500,1.775980776
0,59,2000,1.771928196
0,55,1800,1.734503322
0,41,1500,1.625041438
0,59,600,1.691254368
0,49,1500,1.695702314
0,65,1200,1.608447337
0,20,788,1.562714903
0,35,1300,1.664540919
0,39,2000,1.776467453
0,31,2000,1.768148206
0,39,2300,1.736484085
0,50,5000,1.767868589
0,22,1000,1.802252946
0,57,600,1.651472718
0,48,1200,1.788253753
0,57,1500,1.679803881
1,60,2200,1.671780788
0,31,1400,1.544180918
0,43,1500,1.651833948
0,48,1200,1.67985973
0,42,788,1.748438122
0,36,950,1.828849926
0,48,2600,1.701623708
0,37,788,1.670721729
0,48,788,1.820621493
0,61,500,1.674514143
0,31,400,1.562308898
0,52,950,1.593180092
0,79,2500,1.681543008
0,54,1500,1.763833965
1,22,300,1.781255839
0,40,1000,1.675083683
0,32,750,1.818800121
0,30,2700,1.793503279
1,20,600,1.727483688
0,33,1500,1.758839434
0,31,1170,1.750008835
1,27,1100,1.753019558
0,51,1200,1.697478046
0,45,1300,1.730286765
0,32,3800,1.719342753
1,37,2500,1.748310726
0,50,1500,1.715820672
0,52,5000,1.67776757
1,51,400,1.626663803
0,27,1500,1.585371996
0,30,1600,1.693968735
0,39,1300,1.724428913
1,34,780,1.761775928
0,28,1000,1.70331598
0,55,1800,1.872000261
0,53,785,1.625887004
0,25,1075,1.83578824
0,27,700,1.781769561
0,39,450,1.718375368
0,15,400,1.641466293
0,41,7000,1.714250923
0,50,4000,1.678695365
0,38,9800,1.814823066
1,40,980,1.802499579
0,34,8000,1.765257511
0,41,2000,1.720680313
0,54,3470,1.744344839
0,24,1000,1.557484002
0,41,10000,1.714338472
1,34,500,1.625701423
0,30,1000,1.853752172
0,46,500,1.762017325
0,51,840,1.738300152
0,49,300,1.656124427
0,31,2000,1.786445185
1,35,788,1.671048155
0,25,1200,1.577002892
0,31,1224,1.742209701
0,35,900,1.551074221
0,31,1580,1.713754149
0,27,800,1.716925816
0,33,500,1.630821867
1,41,400,1.735020823
0,31,500,1.592781414
0,37,1300,1.662919436
0,40,600,1.769138857
0,26,700,1.64970462
0,28,1500,1.747240064
0,56,500,1.867674911
0,20,1500,1.625084712
0,27,1200,1.628929304
0,50,200,1.652591529
1,51,150,1.622851702
0,43,450,1.621096538
0,60,5000,1.694803297
0,43,600,1.701559259
0,49,3000,1.810913021
0,58,2000,1.710440921
1,35,800,1.788112373
1,39,2000,1.674833782
0,34,1000,1.702231621
0,51,800,1.640157579
0,42,350,1.827138926
0,46,788,1.821053132
0,40,788,1.684360237
0,56,250,1.686553776
0,54,600,1.71110591
0,43,350,1.650373854
0,37,2000,1.652098664
1,46,0,1.760026523
0,59,2500,1.737838657
0,46,300,1.689475813
0,38,1800,1.67739478
0,28,1180,1.631261319
0,59,1100,1.736155337
1,52,788,1.622760268
0,27,3000,1.668335012
0,52,4500,1.781954324
0,45,788,1.839590076
0,29,1500,1.643971431
0,32,1200,1.823481299
1,53,560,1.804367603
0,42,390,1.709810097
0,25,1800,1.76905577
0,49,1000,1.542761182
1,44,1017,1.734824588
0,40,788,1.753827564
0,60,1100,1.650440239
0,33,1300,1.663684092
0,61,0,1.771553712
0,30,600,1.858572021
0,36,700,1.6310916
0,33,400,1.71027175
1,32,0,1.472546145
0,45,500,1.772686356
0,44,500,1.704433695
0,38,650,1.622196288
0,53,440,1.663208836
0,67,250,1.74892852
0,25,1200,1.7184299
0,52,788,1.754219166
0,82,0,1.813822765
0,51,500,1.609331565
0,26,1300,1.634717576
1,39,788,1.674426056
1,43,850,1.639746109
0,46,700,1.693142883
0,42,1500,1.689725345
0,46,600,1.757056605
0,65,900,1.575875224
0,68,700,1.764655836
0,37,700,1.729641352
0,46,300,1.692766194
0,45,1000,1.614969001
0,34,800,1.645823504
0,22,2500,1.773678314
0,41,1200,1.781723441
0,56,800,1.728301098
0,48,500,1.777810813
0,40,1300,1.887215928
0,43,900,1.83494024
0,50,800,1.723514345
0,28,3000,1.619518853
0,31,4000,1.774952284
0,46,1275,1.681654666
0,53,2200,1.663200629
1,67,1900,1.72585831
0,29,1800,1.782653765
0,44,5000,1.664577614
1,61,1200,1.740805766
0,28,1500,1.778613701
0,54,788,1.718764562
0,42,1000,1.756394633
0,31,788,1.774482671
0,33,2000,1.735102586
0,50,5000,1.777209205
0,48,4500,1.766556359
0,30,1500,1.628317716
0,55,500,1.780546141
0,50,970,1.911777299
0,45,3000,1.56003711
0,35,1000,1.676503792
0,34,5200,1.712778137
0,39,800,1.674297121
1,36,1800,1.719093341
1,39,500,1.838519267
0,50,1100,1.746856221
0,32,1000,1.662616913
0,25,750,1.721343443
1,43,1000,1.786127347
0,27,1200,1.699875341
0,45,1500,1.502417716
0,57,200,1.764798274
0,35,500,1.694692913
0,29,450,1.746828659
1,52,0,1.719220753
0,32,2500,1.652174371
0,55,800,1.752536235
0,46,0,1.718931746
0,64,0,1.609511607
0,50,300,1.786282791
0,41,700,1.763920786
0,56,1208,1.710172452
0,56,1100,1.734980158
0,38,2000,1.634699419
0,47,2300,1.685841959
1,65,0,1.73784043
0,46,800,1.659938254
0,26,300,1.654427583
0,58,0,1.804724313
0,34,600,1.707100397
0,47,8500,1.66684123
0,27,1450,1.56797811
0,26,780,1.783403258
0,21,1000,1.736297061
0,42,1000,1.542615966
0,52,30000,1.614236945
1,40,788,1.644017687
1,45,788,1.658236502
0,43,1500,1.75591346
0,49,1200,1.641211974
0,49,300,1.661488619
0,22,1300,1.663431987
0,63,2000,1.72493774
1,51,766,1.784912837
0,27,2500,1.655373139
1,29,400,1.538664178
0,35,900,1.750430143
0,41,3500,1.746823534
0,42,16000,1.70801458
0,41,8000,1.734588275
1,42,2500,1.790798707
0,37,3000,1.611993126
1,28,500,1.698219261
1,54,0,1.611601446
0,33,250,1.629318648
0,30,4000,1.805866337
0,43,2000,1.644495521
1,40,500,1.67508256
0,48,788,1.725455268
0,51,788,1.542234747
1,46,1200,1.62341072
1,54,1500,1.700750865
0,35,700,1.781895099
0,56,700,1.616847026
1,55,788,1.53532453
0,32,700,1.631153574
0,35,3700,1.454312214
1,36,2500,1.757114076
1,28,200,1.648762776
0,27,2000,1.777258208
0,23,930,1.636811143
0,32,1500,1.794583259
1,52,500,1.700762212
0,33,1100,1.723263308
0,45,400,1.585821202
1,32,3200,1.611875172
1,26,400,1.73532849
0,43,1576,1.79176181
0,42,500,1.552448875
0,49,1200,1.609617246
1,55,0,1.625344226
1,48,0,1.697726859
0,32,2000,1.778392501
1,36,0,1.771386332
1,37,2200,1.726592132
0,54,280,1.679895954
1,23,1576,1.60733838
0,23,788,1.752333149
0,45,0,1.68932583
0,28,200,1.782757143
1,52,150,1.716260051
1,53,788,1.832185874
1,33,1100,1.61192034
0,37,700,1.625535332
1,33,200,1.753607022
0,59,0,1.736423864
0,69,788,1.754343008
1,57,788,1.694720479
1,42,788,1.8352584
1,37,840,1.663456287
0,54,700,1.482197571
0,28,788,1.72920078
0,37,560,1.677214326
0,43,1000,1.622530708
0,32,1000,1.690310475
0,30,800,1.825546411
0,58,600,1.856598343
1,54,788,1.718262752
1,31,788,1.647808238
0,20,788,1.76975066
0,21,1040,1.70920558
0,29,1500,1.807443852
0,56,1000,1.677560993
0,49,1500,1.560192604
0,56,1500,1.639402068
0,41,1000,1.637944758
0,21,788,1.749607192
0,35,2000,1.668776548
0,44,3200,1.796622402
0,30,1000,1.690361478
0,49,3000,1.667608276
0,31,1400,1.753096626
1,31,788,1.788452789
0,55,800,1.628053058
0,60,1000,1.645339467
0,45,1050,1.783375435
0,40,700,1.656069914
0,56,3000,1.691399034
0,53,0,1.610359855
0,31,400,1.765616861
0,39,1400,1.645864028
0,39,1550,1.799571038
0,52,300,1.651848065
0,34,250,1.782116663
0,59,200,1.682686727
0,32,3000,1.794574367
0,56,3000,1.669417398
0,32,800,1.726836271
0,63,280,1.72274281
0,21,1000,1.622469063
0,65,0,1.655013996
0,48,300,1.685958631
0,66,300,1.678300452
0,40,1200,1.749044419
0,46,1200,1.864593072
0,44,400,1.626851262
0,36,380,1.611474456
0,35,300,1.712423059
0,59,250,1.707039349
0,55,280,1.553882798
0,39,700,1.70524477
0,24,300,1.625711192
0,22,300,1.706076588
1,39,1200,1.726610105
1,42,150,1.848138688
1,43,2300,1.781777585
0,56,1000,1.778153119
0,48,1200,1.672361996
0,47,600,1.769838034
0,28,300,1.708371684
0,62,350,1.779388537
1,25,300,1.661204295
1,57,100,1.796049186
0,40,150,1.632344586
0,51,500,1.804082697
0,50,200,1.577079594
0,40,400,1.704679146
0,47,788,1.786649522
0,54,830,1.783663274
0,48,2500,1.648795195
0,28,3100,1.685731289
1,43,2100,1.664320827
0,40,300,1.591740693
0,65,3000,1.887414389
0,20,788,1.722731073
1,29,1000,1.747916554
0,33,4000,1.666334063
0,58,700,1.666387169
0,37,1200,1.703796074
1,44,1800,1.730689883
1,37,1500,1.515298387
0,45,1500,1.905128885
1,43,3700,1.805037921
0,28,788,1.722704409
0,55,0,1.742383973
0,47,788,1.656360657
0,40,1500,1.647223321
0,46,300,1.714646991
0,41,160,1.691412288
0,38,900,1.765184591
0,40,250,1.771806873
0,39,200,1.773244025
0,45,200,1.591732808
0,42,788,1.825322477
0,35,140,1.847990941
1,32,2125,1.674820645
1,40,300,1.624319421
1,24,800,1.803054704
1,33,200,1.648093275
0,34,1000,1.661654823
0,42,788,1.723965249
1,28,200,1.663452038
1,30,788,1.734615144
0,30,788,1.65116294
0,40,900,1.877087192
1,39,900,1.811644336
1,54,300,1.681600481
1,32,900,1.711756818
0,45,300,1.734573669
0,30,200,1.700676639
0,73,240,1.681689391
0,70,120,1.563160377
0,57,280,1.734680077
0,40,180,1.532222242
0,44,6000,1.648755476
0,40,400,1.691645518
0,43,800,1.853713775
0,35,500,1.712826979
0,58,1500,1.61668518
0,29,1000,1.790052895
1,48,1300,1.761770247
0,53,700,1.766591207
0,57,3500,1.779151235
0,26,788,1.663178096
1,34,788,1.709176397
1,42,350,1.721097562
1,51,450,1.598988433
0,67,1200,1.760593048
0,26,1576,1.727917855
0,58,120,1.732073413
0,19,788,1.686253568
0,65,1500,1.741348491
0,61,700,1.630735574
0,34,300,1.738442093
0,70,100,1.623091322
1,50,0,1.680027431
0,22,700,1.709212616
0,25,1000,1.728074502
1,46,2500,1.612301463
0,50,800,1.618475893
1,26,0,1.797652561
0,95,500,1.860137025
0,72,300,1.626542224
0,51,1600,1.871746376
1,50,200,1.645127346
0,26,800,1.823321793
0,57,3000,1.673594287
0,33,3200,1.748233763
0,41,788,1.652645465
0,68,0,1.719935224
1,44,2115,1.687625426
1,41,800,1.868730829
0,44,800,1.578022413
0,37,800,1.732903496
1,38,340,1.725496644
0,33,1200,1.592375656
1,47,1600,1.898496641
0,22,788,1.616894826
0,22,500,1.781138953
0,50,1100,1.658144277
0,31,600,1.644352082
0,38,1180,1.535517836
0,49,2800,1.565885944
1,54,2500,1.797386798
0,43,1500,1.735060378
0,43,600,1.538730269
1,56,5000,1.704518177
1,63,1700,1.658471062
0,43,1100,1.648314661
0,55,8000,1.703354405
1,42,6000,1.639501845
0,59,3000,1.672135401
0,22,200,1.785717464
0,48,1500,1.64352868
0,30,1500,1.71206615
1,41,788,1.796319393
1,18,500,1.716000708
0,31,2500,1.576552471
0,25,1300,1.789974511
0,37,1253,1.730301955
0,60,300,1.709578858
1,40,200,1.705366428
1,43,550,1.681999736
0,35,3600,1.881544526
1,45,2000,1.613394089
0,18,1000,1.64624865
0,36,1000,1.682765122
0,48,2000,1.775954796
0,28,1600,1.563887287
0,52,800,1.781049691
1,47,300,1.589554889
0,46,724,1.762023993
0,47,700,1.727771753
0,24,1400,1.747752695
0,45,2800,1.703976897
0,56,850,1.741464024
1,36,788,1.668582337
0,37,1425,1.632301562
1,40,800,1.707059952
0,37,4800,1.757509428
0,43,5000,1.726078757
0,34,5000,1.64951959
1,46,788,1.558693223
0,29,5400,1.66612439
0,25,940,1.753257795
0,56,788,1.736274809
1,30,788,1.599814941
1,27,1100,1.680903852
0,37,800,1.671185754
0,50,2000,1.737592372
0,61,1800,1.807268236
1,56,1500,1.562731491
0,50,20000,1.591116726
0,37,1500,1.678317157
1,24,2100,1.646674113
0,39,2000,1.797652089
0,73,3000,1.613952779
1,47,2000,1.631489986
0,48,788,1.661488389
0,30,1200,1.769179452
0,36,1000,1.626117376
0,29,1000,1.706245562
0,38,2500,1.637470739
0,53,930,1.70225289
1,41,900,1.710538241
0,66,1200,1.641525515
1,58,1000,1.620769396
0,31,1200,1.544207081
0,30,2500,1.78969804
0,61,2000,1.808077031
1,30,600,1.686512488
0,35,2000,1.653944884
1,22,788,1.56876312
0,41,900,1.588025875
0,42,3500,1.662804884
0,50,2000,1.711653354
0,59,2000,1.673823594
0,37,800,1.723068624
0,50,1500,1.723895617
0,38,1000,1.767808855
0,23,2000,1.802838703
1,49,3200,1.824957193
1,43,788,1.709816366
0,37,1200,1.710339775
1,34,788,1.767935862
0,32,3100,1.638802271
1,37,2000,1.704403921
0,58,1500,1.679179255
0,41,6000,1.833859443
1,31,650,1.649851655
1,48,6000,1.476558977
0,43,6800,1.733009809
0,35,1600,1.689027015
0,55,3500,1.767268609
0,33,1500,1.702474161
1,58,1000,1.757891602
1,42,2000,1.892873139
0,36,3200,1.732552674
0,25,300,1.741974972
0,37,788,1.622936163
0,50,2000,1.802891165
0,33,500,1.693224575
1,45,900,1.666431502
1,29,100,1.653225376
0,25,900,1.627761776
0,47,1200,1.742991527
0,35,788,1.643650059
0,51,1000,1.807363425
1,36,1200,1.71123999
0,31,2800,1.629783662
0,30,1000,1.78582583
1,52,788,1.689281983
1,40,2400,1.633181756
1,40,1500,1.742641947
0,31,1400,1.536016439
0,37,1370,1.698083071
0,60,788,1.705924547
1,38,788,1.639889052
0,32,3200,1.709478128
0,43,9000,1.612300411
0,49,940,1.584235413
1,70,600,1.721491846
0,35,1576,1.793065416
0,48,5000,1.668493103
0,73,1500,1.76650776
0,32,1108,1.724412462
0,32,900,1.728531295
0,30,2500,1.718373219
0,43,3500,1.678836548
1,21,788,1.842097947
1,28,3000,1.69456554
1,70,200,1.82261194
0,48,4000,1.690554565
1,45,6400,1.695262916
1,71,15000,1.643521607
0,34,30000,1.660073808
0,22,2000,1.88070217
0,49,3500,1.717617942
0,51,5000,1.712837158
0,18,1200,1.586470969
0,55,20000,1.891581178
1,40,800,1.678970238
0,45,1500,1.751898804
0,61,1800,1.596152513
0,21,200,1.667985871
0,22,788,1.763354516
1,31,100,1.763084234
0,39,788,1.760667873
1,36,820,1.693665075
1,31,800,1.769296513
0,32,600,1.820483671
0,51,4800,1.658440424
0,20,300,1.694787516
1,31,1200,1.638861359
0,25,700,1.535383291
1,38,1000,1.867342584
1,22,788,1.620464909
1,60,900,1.617645664
0,52,1200,1.618523124
0,37,900,1.720857096
0,48,1300,1.729680165
0,37,849,1.835426311
0,56,500,1.694225581
0,55,788,1.550360687
1,36,789,1.725659799
0,31,2300,1.783919213
0,39,2300,1.724557687
0,23,1000,1.819234829
0,47,722,1.689023629
0,43,4000,1.725578775
0,48,780,1.631519022
0,36,1500,1.724782106
0,44,788,1.789757822
0,33,788,1.626599571
0,34,1200,1.550322014
0,48,2200,1.739069456
0,41,1060,1.601253439
1,45,1200,1.624984009
0,43,1000,1.813758178
0,52,1200,1.701131399
0,75,788,1.769108727
0,54,3200,1.806796281
0,62,1000,1.599288505
1,44,1500,1.610938642
0,26,4500,1.713241919
0,43,5000,1.741508214
0,67,3000,1.624346687
0,53,7000,1.675160534
1,55,600,1.66988924
0,48,5000,1.682187067
1,43,2100,1.736979634
0,44,1200,1.653987773
0,44,4000,1.665311861
0,30,3000,1.69078756
0,59,900,1.903043765
0,48,2500,1.780343551
0,59,2500,1.691844987
1,43,2400,1.645095821
1,39,395,1.695038976
0,82,3000,1.756083329
1,25,788,1.692698235
1,39,1200,1.644775038
1,42,1500,1.682129008
0,41,1200,1.50684457
0,31,7000,1.667684281
0,29,3500,1.669819938
0,57,5000,1.732507074
0,21,1035,1.721694298
1,50,3000,1.669978243
1,48,788,1.669845325
0,27,4000,1.745076416
1,32,2000,1.737813818
0,38,8000,1.807323275
0,27,788,1.718019497
0,32,3000,1.648643365
1,40,880,1.70653186
0,40,788,1.635868783
1,22,600,1.695905825
0,46,4000,1.802037382
0,20,1000,1.656562648
0,50,3000,1.657692596
0,45,6000,1.659594983
1,63,1000,1.768949183
0,29,4000,1.668461329
0,29,700,1.849178753
0,58,1500,1.646596936
0,26,2500,1.731770029
0,46,3000,1.750894609
0,47,3000,1.636139079
1,46,1500,1.936057952
0,20,4000,1.61205408
0,47,4000,1.656086189
0,58,2200,1.677054309
0,35,788,1.684901278
0,36,900,1.86887499
0,25,1800,1.659828341
1,36,788,1.613433425
0,33,2500,1.734056498
0,51,6000,1.835450486
1,40,1900,1.470777793
0,33,2900,1.808180852
1,37,850,1.707244697
1,44,2000,1.672162104
0,38,1200,1.558882679
0,38,800,1.576582974
0,49,788,1.697655337
0,42,1000,1.841016959
0,33,1000,1.667817746
1,31,788,1.607969833
0,42,750,1.725318395
0,64,900,1.713120112
0,24,788,1.5873851
0,42,788,1.673555845
0,31,788,1.639974679
0,45,788,1.671126285
0,32,1500,1.524366015
0,59,1200,1.674221671
0,62,1200,1.669034069
0,39,788,1.724048223
1,47,788,1.76914813
0,38,835,1.700624863
0,30,2280,1.679358205
0,45,940,1.726967341
0,53,1500,1.591652897
1,46,3000,1.723885373
0,53,2500,1.65073263
0,38,16000,1.828554538
0,46,1400,1.733754863
0,24,400,1.607262117
0,47,500,1.706499628
0,50,1500,1.6407066
1,29,788,1.671119586
1,35,500,1.690094153
0,57,1600,1.498768267
0,39,800,1.845010401
1,46,1500,1.728663518
0,45,788,1.701211977
0,30,1000,1.651443685
0,38,3000,1.66041849
0,52,788,1.562450802
1,46,1150,1.687883918
0,27,788,1.68912935
1,42,3000,1.656213956
0,54,1300,1.699509352
0,56,4000,1.680966674
1,47,1200,1.759245117
0,37,2500,1.798551845
0,30,2000,1.760364921
